p,group,t,trial_num,rt,correct,cue,flanker_middle_direction,flanker_type,flanker_location,block_duration,stim_duration,exp_stage,key_press,correct_response,full_screen,focus_shifts
28,mt,2,13,712,TRUE,double,left,neutral,up,712,712,test,37,37,TRUE,0
28,mt,2,14,866,TRUE,center,right,neutral,down,866,866,test,39,39,TRUE,0
28,mt,2,15,703,TRUE,nocue,right,neutral,up,703,703,test,39,39,TRUE,0
28,mt,2,16,778,TRUE,spatial,right,congruent,down,778,778,test,39,39,TRUE,0
28,mt,2,17,882,TRUE,double,left,congruent,up,882,882,test,37,37,TRUE,0
28,mt,2,18,785,TRUE,center,left,congruent,up,785,785,test,37,37,TRUE,0
28,mt,2,19,580,TRUE,nocue,right,congruent,up,580,580,test,39,39,TRUE,0
28,mt,2,20,501,TRUE,double,right,neutral,up,501,501,test,39,39,TRUE,0
28,mt,2,21,756,TRUE,center,left,incongruent,up,756,756,test,37,37,TRUE,0
28,mt,2,22,836,TRUE,nocue,left,congruent,down,836,836,test,37,37,TRUE,0
28,mt,2,23,623,TRUE,center,right,incongruent,up,623,623,test,39,39,TRUE,0
28,mt,2,24,731,TRUE,nocue,right,incongruent,up,731,731,test,39,39,TRUE,0
28,mt,2,25,677,TRUE,double,right,neutral,down,677,677,test,39,39,TRUE,0
28,mt,2,26,931,TRUE,center,left,congruent,down,931,931,test,37,37,TRUE,0
28,mt,2,27,917,TRUE,nocue,right,neutral,down,917,917,test,39,39,TRUE,0
28,mt,2,28,1048,TRUE,nocue,left,congruent,up,1048,1048,test,37,37,TRUE,0
28,mt,2,29,524,TRUE,spatial,right,incongruent,up,524,524,test,39,39,TRUE,0
28,mt,2,30,537,TRUE,double,right,incongruent,up,537,537,test,39,39,TRUE,0
28,mt,2,31,921,TRUE,double,left,incongruent,up,921,921,test,37,37,TRUE,0
28,mt,2,32,948,TRUE,center,right,incongruent,down,948,948,test,39,39,TRUE,0
28,mt,2,33,597,TRUE,double,right,congruent,up,597,597,test,39,39,TRUE,0
28,mt,2,34,903,TRUE,spatial,left,neutral,up,903,903,test,37,37,TRUE,0
28,mt,2,35,991,TRUE,double,left,incongruent,down,991,991,test,37,37,TRUE,0
28,mt,2,36,745,TRUE,center,left,incongruent,down,745,745,test,37,37,TRUE,0
28,mt,2,37,804,TRUE,spatial,right,incongruent,down,804,804,test,39,39,TRUE,0
28,mt,2,38,551,TRUE,spatial,right,congruent,up,551,551,test,39,39,TRUE,0
28,mt,2,39,545,TRUE,spatial,right,neutral,up,545,545,test,39,39,TRUE,0
28,mt,2,40,929,TRUE,nocue,left,incongruent,down,929,929,test,37,37,TRUE,0
28,mt,2,41,826,TRUE,double,left,congruent,down,826,826,test,37,37,TRUE,0
28,mt,2,42,637,TRUE,spatial,left,neutral,down,637,637,test,37,37,TRUE,0
28,mt,2,43,899,TRUE,spatial,left,congruent,up,899,899,test,37,37,TRUE,0
28,mt,2,44,679,TRUE,spatial,left,congruent,down,679,679,test,37,37,TRUE,0
28,mt,2,45,848,TRUE,nocue,left,incongruent,up,848,848,test,37,37,TRUE,0
28,mt,2,46,671,TRUE,center,right,neutral,up,671,671,test,39,39,TRUE,0
28,mt,2,47,876,TRUE,center,right,congruent,down,876,876,test,39,39,TRUE,0
28,mt,2,48,853,TRUE,double,right,incongruent,down,853,853,test,39,39,TRUE,0
28,mt,2,49,582,TRUE,center,right,congruent,down,582,582,test,39,39,TRUE,0
28,mt,2,50,564,TRUE,spatial,left,neutral,down,564,564,test,37,37,TRUE,0
28,mt,2,51,619,TRUE,nocue,right,neutral,up,619,619,test,39,39,TRUE,0
28,mt,2,52,701,TRUE,spatial,right,incongruent,down,701,701,test,39,39,TRUE,0
28,mt,2,53,576,TRUE,double,right,congruent,up,576,576,test,39,39,TRUE,0
28,mt,2,54,1097,TRUE,nocue,left,congruent,down,1097,1097,test,37,37,TRUE,0
28,mt,2,55,619,TRUE,spatial,right,congruent,down,619,619,test,39,39,TRUE,0
28,mt,2,56,1003,TRUE,nocue,left,congruent,up,1003,1003,test,37,37,TRUE,0
28,mt,2,57,741,TRUE,double,left,congruent,up,741,741,test,37,37,TRUE,0
28,mt,2,58,1049,TRUE,nocue,left,neutral,down,1049,1049,test,37,37,TRUE,0
28,mt,2,59,873,TRUE,spatial,left,incongruent,down,873,873,test,37,37,TRUE,0
28,mt,2,60,559,TRUE,spatial,right,neutral,up,559,559,test,39,39,TRUE,0
28,mt,2,61,703,TRUE,spatial,left,congruent,up,703,703,test,37,37,TRUE,0
28,mt,2,62,795,TRUE,double,left,incongruent,up,795,795,test,37,37,TRUE,0
28,mt,2,63,907,TRUE,nocue,left,incongruent,down,907,907,test,37,37,TRUE,0
28,mt,2,64,698,TRUE,double,right,neutral,up,698,698,test,39,39,TRUE,0
28,mt,2,65,616,TRUE,spatial,right,congruent,up,616,616,test,39,39,TRUE,0
28,mt,2,66,898,TRUE,center,left,incongruent,up,898,898,test,37,37,TRUE,0
28,mt,2,67,799,TRUE,center,right,congruent,up,799,799,test,39,39,TRUE,0
28,mt,2,68,762,TRUE,spatial,left,congruent,down,762,762,test,37,37,TRUE,0
28,mt,2,69,807,TRUE,double,right,congruent,down,807,807,test,39,39,TRUE,0
28,mt,2,70,723,TRUE,center,left,neutral,down,723,723,test,37,37,TRUE,0
28,mt,2,71,986,TRUE,double,left,incongruent,down,986,986,test,37,37,TRUE,0
28,mt,2,72,635,TRUE,nocue,right,neutral,down,635,635,test,39,39,TRUE,0
28,mt,2,73,716,TRUE,center,right,incongruent,up,716,716,test,39,39,TRUE,0
28,mt,2,74,868,TRUE,double,left,neutral,down,868,868,test,37,37,TRUE,0
28,mt,2,75,1004,TRUE,spatial,left,incongruent,up,1004,1004,test,37,37,TRUE,0
28,mt,2,76,746,TRUE,double,right,neutral,down,746,746,test,39,39,TRUE,0
28,mt,2,77,652,TRUE,center,right,neutral,up,652,652,test,39,39,TRUE,0
28,mt,2,78,819,TRUE,center,left,incongruent,down,819,819,test,37,37,TRUE,0
28,mt,2,79,1029,TRUE,spatial,left,neutral,up,1029,1029,test,37,37,TRUE,0
28,mt,2,80,786,TRUE,nocue,right,congruent,down,786,786,test,39,39,TRUE,0
28,mt,2,81,717,TRUE,center,left,neutral,up,717,717,test,37,37,TRUE,0
28,mt,2,82,853,TRUE,nocue,right,incongruent,down,853,853,test,39,39,TRUE,0
28,mt,2,83,810,TRUE,double,right,incongruent,down,810,810,test,39,39,TRUE,0
28,mt,2,84,674,TRUE,spatial,right,neutral,down,674,674,test,39,39,TRUE,0
28,mt,2,85,982,TRUE,nocue,right,incongruent,up,982,982,test,39,39,TRUE,0
28,mt,2,86,684,TRUE,double,left,congruent,down,684,684,test,37,37,TRUE,0
28,mt,2,87,616,TRUE,nocue,right,congruent,up,616,616,test,39,39,TRUE,0
28,mt,2,88,941,TRUE,nocue,left,neutral,up,941,941,test,37,37,TRUE,0
28,mt,2,89,773,TRUE,nocue,left,incongruent,up,773,773,test,37,37,TRUE,0
28,mt,2,90,774,TRUE,center,right,incongruent,down,774,774,test,39,39,TRUE,0
28,mt,2,91,843,TRUE,double,right,incongruent,up,843,843,test,39,39,TRUE,0
28,mt,2,92,716,TRUE,double,left,neutral,up,716,716,test,37,37,TRUE,0
28,mt,2,93,987,TRUE,center,right,neutral,down,987,987,test,39,39,TRUE,0
28,mt,2,94,829,TRUE,center,left,congruent,down,829,829,test,37,37,TRUE,0
28,mt,2,95,1001,TRUE,center,left,congruent,up,1001,1001,test,37,37,TRUE,0
28,mt,2,96,618,TRUE,spatial,right,incongruent,up,618,618,test,39,39,TRUE,0
28,mt,2,97,573,TRUE,double,right,congruent,up,573,573,test,39,39,TRUE,0
28,mt,2,98,522,TRUE,spatial,right,neutral,up,522,522,test,39,39,TRUE,0
28,mt,2,99,791,TRUE,center,left,incongruent,down,791,791,test,37,37,TRUE,0
28,mt,2,100,873,TRUE,double,left,neutral,up,873,873,test,37,37,TRUE,0
28,mt,2,101,805,TRUE,nocue,left,congruent,down,805,805,test,37,37,TRUE,0
28,mt,2,102,604,TRUE,center,left,neutral,down,604,604,test,37,37,TRUE,0
28,mt,2,103,601,TRUE,spatial,left,incongruent,up,601,601,test,37,37,TRUE,0
28,mt,2,104,719,TRUE,center,right,neutral,up,719,719,test,39,39,TRUE,0
28,mt,2,105,718,TRUE,spatial,left,incongruent,down,718,718,test,37,37,TRUE,0
28,mt,2,106,829,TRUE,nocue,left,neutral,down,829,829,test,37,37,TRUE,0
28,mt,2,107,802,TRUE,center,right,incongruent,down,802,802,test,39,39,TRUE,0
28,mt,2,108,670,TRUE,spatial,right,incongruent,down,670,670,test,39,39,TRUE,0
28,mt,2,109,877,TRUE,nocue,left,neutral,up,877,877,test,37,37,TRUE,0
28,mt,2,110,648,TRUE,double,left,incongruent,up,648,648,test,37,37,TRUE,0
28,mt,2,111,619,TRUE,spatial,right,neutral,down,619,619,test,39,39,TRUE,0
28,mt,2,112,645,TRUE,center,right,neutral,down,645,645,test,39,39,TRUE,0
28,mt,2,113,638,TRUE,nocue,right,congruent,down,638,638,test,39,39,TRUE,0
28,mt,2,114,791,TRUE,spatial,right,incongruent,up,791,791,test,39,39,TRUE,0
28,mt,2,115,1123,TRUE,center,right,congruent,down,1123,1123,test,39,39,TRUE,0
28,mt,2,116,738,TRUE,spatial,left,congruent,down,738,738,test,37,37,TRUE,0
28,mt,2,117,957,TRUE,double,right,neutral,down,957,957,test,39,39,TRUE,0
28,mt,2,118,904,TRUE,nocue,left,incongruent,down,904,904,test,37,37,TRUE,0
28,mt,2,119,669,TRUE,center,right,congruent,up,669,669,test,39,39,TRUE,0
28,mt,2,120,864,TRUE,double,left,incongruent,down,864,864,test,37,37,TRUE,0
28,mt,2,121,813,TRUE,nocue,right,neutral,down,813,813,test,39,39,TRUE,0
28,mt,2,122,874,TRUE,double,left,congruent,up,874,874,test,37,37,TRUE,0
28,mt,2,123,873,TRUE,center,left,congruent,down,873,873,test,37,37,TRUE,0
28,mt,2,124,748,TRUE,nocue,right,incongruent,up,748,748,test,39,39,TRUE,0
28,mt,2,125,685,TRUE,nocue,right,congruent,up,685,685,test,39,39,TRUE,0
28,mt,2,126,762,TRUE,spatial,left,neutral,down,762,762,test,37,37,TRUE,0
28,mt,2,127,889,TRUE,nocue,left,incongruent,up,889,889,test,37,37,TRUE,0
28,mt,2,128,604,TRUE,double,right,incongruent,up,604,604,test,39,39,TRUE,0
28,mt,2,129,504,TRUE,double,right,neutral,up,504,504,test,39,39,TRUE,0
28,mt,2,130,823,TRUE,double,right,incongruent,down,823,823,test,39,39,TRUE,0
28,mt,2,131,773,TRUE,spatial,right,congruent,down,773,773,test,39,39,TRUE,0
28,mt,2,132,621,TRUE,center,right,incongruent,up,621,621,test,39,39,TRUE,0
28,mt,2,133,671,TRUE,spatial,left,congruent,up,671,671,test,37,37,TRUE,0
28,mt,2,134,993,TRUE,center,left,incongruent,up,993,993,test,37,37,TRUE,0
28,mt,2,135,770,TRUE,nocue,left,congruent,up,770,770,test,37,37,TRUE,0
28,mt,2,136,587,TRUE,spatial,right,congruent,up,587,587,test,39,39,TRUE,0
28,mt,2,137,939,TRUE,center,left,congruent,up,939,939,test,37,37,TRUE,0
28,mt,2,138,906,TRUE,center,left,neutral,up,906,906,test,37,37,TRUE,0
28,mt,2,139,833,TRUE,double,right,congruent,down,833,833,test,39,39,TRUE,0
28,mt,2,140,757,TRUE,nocue,right,neutral,up,757,757,test,39,39,TRUE,0
28,mt,2,141,793,TRUE,double,left,neutral,down,793,793,test,37,37,TRUE,0
28,mt,2,142,904,TRUE,double,left,congruent,down,904,904,test,37,37,TRUE,0
28,mt,2,143,801,TRUE,nocue,right,incongruent,down,801,801,test,39,39,TRUE,0
28,mt,2,144,598,TRUE,spatial,left,neutral,up,598,598,test,37,37,TRUE,0
55,control,1,1,542,TRUE,spatial,left,incongruent,down,542,542,test,37,37,TRUE,0
55,control,1,2,449,TRUE,spatial,right,neutral,up,449,449,test,39,39,TRUE,0
55,control,1,3,530,TRUE,nocue,left,incongruent,down,530,530,test,37,37,TRUE,0
55,control,1,4,564,TRUE,double,right,incongruent,up,564,564,test,39,39,TRUE,0
55,control,1,5,482,TRUE,nocue,left,congruent,up,482,482,test,37,37,TRUE,0
55,control,1,6,492,TRUE,center,left,neutral,down,492,492,test,37,37,TRUE,0
55,control,1,7,488,TRUE,center,left,incongruent,down,488,488,test,37,37,TRUE,0
55,control,1,8,311,TRUE,spatial,left,congruent,down,311,311,test,37,37,TRUE,0
55,control,1,9,514,TRUE,double,left,congruent,down,514,514,test,37,37,TRUE,0
55,control,1,10,494,TRUE,center,right,neutral,up,494,494,test,39,39,TRUE,0
55,control,1,11,450,TRUE,nocue,left,congruent,down,450,450,test,37,37,TRUE,0
55,control,1,12,462,TRUE,double,left,congruent,up,462,462,test,37,37,TRUE,0
55,control,1,14,438,TRUE,spatial,right,congruent,up,438,438,test,39,39,TRUE,0
55,control,1,15,580,TRUE,center,right,incongruent,up,580,580,test,39,39,TRUE,0
55,control,1,16,366,TRUE,spatial,left,congruent,up,366,366,test,37,37,TRUE,0
55,control,1,17,659,TRUE,nocue,right,congruent,down,659,659,test,39,39,TRUE,0
55,control,1,18,606,TRUE,spatial,right,incongruent,down,606,606,test,39,39,TRUE,0
55,control,1,19,633,TRUE,double,left,incongruent,down,633,633,test,37,37,TRUE,0
55,control,1,20,608,TRUE,double,right,congruent,down,608,608,test,39,39,TRUE,0
55,control,1,21,553,TRUE,center,left,neutral,up,553,553,test,37,37,TRUE,0
55,control,1,22,597,TRUE,nocue,left,neutral,down,597,597,test,37,37,TRUE,0
55,control,1,23,386,TRUE,double,right,congruent,up,386,386,test,39,39,TRUE,0
55,control,1,24,531,TRUE,nocue,right,neutral,up,531,531,test,39,39,TRUE,0
55,control,1,25,467,TRUE,nocue,right,congruent,up,467,467,test,39,39,TRUE,0
55,control,1,26,718,TRUE,spatial,right,neutral,down,718,718,test,39,39,TRUE,0
55,control,1,27,473,TRUE,double,left,neutral,down,473,473,test,37,37,TRUE,0
55,control,1,28,381,TRUE,spatial,right,congruent,down,381,381,test,39,39,TRUE,0
55,control,1,29,528,TRUE,spatial,right,incongruent,up,528,528,test,39,39,TRUE,0
55,control,1,30,633,TRUE,nocue,right,incongruent,up,633,633,test,39,39,TRUE,0
55,control,1,31,449,TRUE,center,left,congruent,down,449,449,test,37,37,TRUE,0
55,control,1,32,454,TRUE,center,right,congruent,up,454,454,test,39,39,TRUE,0
55,control,1,34,368,TRUE,spatial,left,neutral,up,368,368,test,37,37,TRUE,0
55,control,1,35,521,TRUE,center,right,neutral,down,521,521,test,39,39,TRUE,0
55,control,1,36,399,TRUE,double,right,neutral,up,399,399,test,39,39,TRUE,0
55,control,1,37,610,TRUE,nocue,left,incongruent,up,610,610,test,37,37,TRUE,0
55,control,1,38,566,TRUE,double,right,neutral,down,566,566,test,39,39,TRUE,0
55,control,1,39,366,TRUE,spatial,left,neutral,down,366,366,test,37,37,TRUE,0
55,control,1,40,528,TRUE,center,right,congruent,down,528,528,test,39,39,TRUE,0
55,control,1,41,538,TRUE,center,left,incongruent,up,538,538,test,37,37,TRUE,0
55,control,1,42,545,TRUE,center,left,congruent,up,545,545,test,37,37,TRUE,0
55,control,1,43,573,TRUE,nocue,left,neutral,up,573,573,test,37,37,TRUE,0
55,control,1,44,470,TRUE,double,left,incongruent,up,470,470,test,37,37,TRUE,0
55,control,1,46,698,TRUE,center,right,incongruent,down,698,698,test,39,39,TRUE,0
55,control,1,47,481,TRUE,spatial,left,incongruent,up,481,481,test,37,37,TRUE,0
55,control,1,48,646,TRUE,nocue,right,neutral,down,646,646,test,39,39,TRUE,0
55,control,1,49,462,TRUE,spatial,left,congruent,down,462,462,test,37,37,TRUE,0
55,control,1,50,659,TRUE,nocue,left,incongruent,up,659,659,test,37,37,TRUE,0
55,control,1,51,496,TRUE,double,right,congruent,up,496,496,test,39,39,TRUE,0
55,control,1,52,415,TRUE,nocue,right,neutral,up,415,415,test,39,39,TRUE,0
55,control,1,53,598,TRUE,nocue,right,neutral,down,598,598,test,39,39,TRUE,0
55,control,1,54,512,TRUE,double,left,congruent,down,512,512,test,37,37,TRUE,0
55,control,1,55,561,TRUE,double,left,neutral,down,561,561,test,37,37,TRUE,0
55,control,1,56,479,TRUE,spatial,right,incongruent,up,479,479,test,39,39,TRUE,0
55,control,1,57,364,TRUE,spatial,left,neutral,up,364,364,test,37,37,TRUE,0
55,control,1,58,447,TRUE,center,left,neutral,down,447,447,test,37,37,TRUE,0
55,control,1,59,592,TRUE,double,right,incongruent,down,592,592,test,39,39,TRUE,0
55,control,1,60,432,TRUE,double,left,neutral,up,432,432,test,37,37,TRUE,0
55,control,1,61,443,TRUE,nocue,left,neutral,down,443,443,test,37,37,TRUE,0
55,control,1,62,628,TRUE,nocue,right,incongruent,up,628,628,test,39,39,TRUE,0
55,control,1,63,521,TRUE,nocue,right,congruent,down,521,521,test,39,39,TRUE,0
55,control,1,64,628,TRUE,center,left,incongruent,down,628,628,test,37,37,TRUE,0
55,control,1,65,599,TRUE,double,left,incongruent,down,599,599,test,37,37,TRUE,0
55,control,1,66,488,TRUE,spatial,right,congruent,down,488,488,test,39,39,TRUE,0
55,control,1,67,578,TRUE,nocue,left,congruent,up,578,578,test,37,37,TRUE,0
55,control,1,68,480,TRUE,center,left,congruent,down,480,480,test,37,37,TRUE,0
55,control,1,69,479,TRUE,double,right,neutral,down,479,479,test,39,39,TRUE,0
55,control,1,70,766,TRUE,center,right,incongruent,down,766,766,test,39,39,TRUE,0
55,control,1,71,697,TRUE,nocue,left,congruent,down,697,697,test,37,37,TRUE,0
55,control,1,72,423,TRUE,spatial,right,congruent,up,423,423,test,39,39,TRUE,0
55,control,1,73,554,TRUE,center,right,congruent,down,554,554,test,39,39,TRUE,0
55,control,1,74,721,TRUE,center,left,incongruent,up,721,721,test,37,37,TRUE,0
55,control,1,75,574,TRUE,center,right,neutral,down,574,574,test,39,39,TRUE,0
55,control,1,76,359,TRUE,spatial,right,neutral,up,359,359,test,39,39,TRUE,0
55,control,1,77,519,TRUE,center,right,incongruent,up,519,519,test,39,39,TRUE,0
55,control,1,78,408,TRUE,spatial,left,neutral,down,408,408,test,37,37,TRUE,0
55,control,1,79,455,TRUE,spatial,right,neutral,down,455,455,test,39,39,TRUE,0
55,control,1,80,487,TRUE,nocue,right,congruent,up,487,487,test,39,39,TRUE,0
55,control,1,82,569,TRUE,double,right,congruent,down,569,569,test,39,39,TRUE,0
55,control,1,83,509,TRUE,double,left,congruent,up,509,509,test,37,37,TRUE,0
55,control,1,84,606,TRUE,nocue,right,incongruent,down,606,606,test,39,39,TRUE,0
55,control,1,85,517,TRUE,center,right,congruent,up,517,517,test,39,39,TRUE,0
55,control,1,86,424,TRUE,spatial,right,incongruent,down,424,424,test,39,39,TRUE,0
55,control,1,87,576,TRUE,center,left,congruent,up,576,576,test,37,37,TRUE,0
55,control,1,88,549,TRUE,double,right,incongruent,up,549,549,test,39,39,TRUE,0
55,control,1,89,539,TRUE,spatial,left,incongruent,up,539,539,test,37,37,TRUE,0
55,control,1,90,475,TRUE,double,right,neutral,up,475,475,test,39,39,TRUE,0
55,control,1,91,517,TRUE,center,right,neutral,up,517,517,test,39,39,TRUE,0
55,control,1,92,702,TRUE,double,left,incongruent,up,702,702,test,37,37,TRUE,0
55,control,1,94,458,TRUE,spatial,left,incongruent,down,458,458,test,37,37,TRUE,0
55,control,1,96,554,TRUE,center,left,neutral,up,554,554,test,37,37,TRUE,0
55,control,1,97,636,TRUE,center,right,congruent,down,636,636,test,39,39,TRUE,0
55,control,1,98,591,TRUE,nocue,right,congruent,up,591,591,test,39,39,TRUE,0
55,control,1,99,385,TRUE,double,left,neutral,up,385,385,test,37,37,TRUE,0
55,control,1,100,521,TRUE,spatial,right,incongruent,down,521,521,test,39,39,TRUE,0
55,control,1,101,308,TRUE,spatial,left,neutral,up,308,308,test,37,37,TRUE,0
55,control,1,102,490,TRUE,spatial,right,congruent,up,490,490,test,39,39,TRUE,0
55,control,1,103,710,TRUE,center,left,incongruent,down,710,710,test,37,37,TRUE,0
55,control,1,104,608,TRUE,double,left,incongruent,down,608,608,test,37,37,TRUE,0
55,control,1,105,479,TRUE,center,right,neutral,up,479,479,test,39,39,TRUE,0
55,control,1,106,460,TRUE,double,left,neutral,down,460,460,test,37,37,TRUE,0
55,control,1,108,480,TRUE,double,right,congruent,down,480,480,test,39,39,TRUE,0
55,control,1,109,482,TRUE,center,left,congruent,down,482,482,test,37,37,TRUE,0
55,control,1,110,487,TRUE,spatial,left,congruent,down,487,487,test,37,37,TRUE,0
55,control,1,111,503,TRUE,double,right,neutral,down,503,503,test,39,39,TRUE,0
55,control,1,112,536,TRUE,double,right,incongruent,down,536,536,test,39,39,TRUE,0
55,control,1,113,588,TRUE,double,right,neutral,up,588,588,test,39,39,TRUE,0
55,control,1,114,500,TRUE,double,right,incongruent,up,500,500,test,39,39,TRUE,0
55,control,1,115,398,TRUE,spatial,right,neutral,down,398,398,test,39,39,TRUE,0
55,control,1,116,470,TRUE,center,right,neutral,down,470,470,test,39,39,TRUE,0
55,control,1,117,557,TRUE,center,left,incongruent,up,557,557,test,37,37,TRUE,0
55,control,1,118,474,TRUE,spatial,left,neutral,down,474,474,test,37,37,TRUE,0
55,control,1,120,508,TRUE,spatial,right,congruent,down,508,508,test,39,39,TRUE,0
55,control,1,121,466,TRUE,center,right,congruent,up,466,466,test,39,39,TRUE,0
55,control,1,122,393,TRUE,spatial,left,incongruent,up,393,393,test,37,37,TRUE,0
55,control,1,123,616,TRUE,nocue,right,incongruent,up,616,616,test,39,39,TRUE,0
55,control,1,124,625,TRUE,nocue,left,congruent,down,625,625,test,37,37,TRUE,0
55,control,1,125,606,TRUE,nocue,right,congruent,down,606,606,test,39,39,TRUE,0
55,control,1,126,659,TRUE,nocue,left,incongruent,down,659,659,test,37,37,TRUE,0
55,control,1,127,637,TRUE,double,left,congruent,down,637,637,test,37,37,TRUE,0
55,control,1,128,496,TRUE,center,right,incongruent,down,496,496,test,39,39,TRUE,0
55,control,1,129,530,TRUE,center,right,incongruent,up,530,530,test,39,39,TRUE,0
55,control,1,130,467,TRUE,nocue,right,neutral,up,467,467,test,39,39,TRUE,0
55,control,1,131,639,TRUE,nocue,left,congruent,up,639,639,test,37,37,TRUE,0
55,control,1,132,437,TRUE,spatial,right,incongruent,up,437,437,test,39,39,TRUE,0
55,control,1,133,569,TRUE,nocue,left,neutral,up,569,569,test,37,37,TRUE,0
55,control,1,134,550,TRUE,nocue,right,neutral,down,550,550,test,39,39,TRUE,0
55,control,1,135,618,TRUE,nocue,right,incongruent,down,618,618,test,39,39,TRUE,0
55,control,1,137,480,TRUE,center,left,congruent,up,480,480,test,37,37,TRUE,0
55,control,1,138,419,TRUE,spatial,right,neutral,up,419,419,test,39,39,TRUE,0
55,control,1,139,478,TRUE,double,right,congruent,up,478,478,test,39,39,TRUE,0
55,control,1,140,371,TRUE,spatial,left,congruent,up,371,371,test,37,37,TRUE,0
55,control,1,141,543,TRUE,center,left,neutral,down,543,543,test,37,37,TRUE,0
55,control,1,143,652,TRUE,nocue,left,neutral,down,652,652,test,37,37,TRUE,0
55,control,1,144,617,TRUE,spatial,left,incongruent,down,617,617,test,37,37,TRUE,0
55,control,2,1,418,TRUE,spatial,right,neutral,down,418,418,test,39,39,TRUE,0
55,control,2,2,356,TRUE,double,right,neutral,up,356,356,test,39,39,TRUE,0
55,control,2,4,464,TRUE,nocue,right,incongruent,up,464,464,test,39,39,TRUE,0
55,control,2,5,415,TRUE,double,left,incongruent,up,415,415,test,37,37,TRUE,0
55,control,2,6,396,TRUE,center,right,neutral,up,396,396,test,39,39,TRUE,0
55,control,2,7,509,TRUE,center,left,incongruent,down,509,509,test,37,37,TRUE,0
55,control,2,8,528,TRUE,double,left,incongruent,down,528,528,test,37,37,TRUE,0
55,control,2,10,511,TRUE,double,right,congruent,down,511,511,test,39,39,TRUE,0
55,control,2,11,419,TRUE,spatial,left,incongruent,down,419,419,test,37,37,TRUE,0
55,control,2,12,440,TRUE,spatial,right,incongruent,up,440,440,test,39,39,TRUE,0
55,control,2,13,358,TRUE,spatial,left,congruent,down,358,358,test,37,37,TRUE,0
55,control,2,14,554,TRUE,center,right,congruent,down,554,554,test,39,39,TRUE,0
55,control,2,15,678,TRUE,center,right,incongruent,down,678,678,test,39,39,TRUE,0
55,control,2,16,485,TRUE,double,left,congruent,down,485,485,test,37,37,TRUE,0
